analysis_version,operating_point_id,source,source_route,review_id,review_title,group_id,test_name,study_id,tp,fp,fn,tn,source_status,source_file,source_sheet_row,source_row,group_source_url,group_url_availability,group_source_sha256,effective_source_file,effective_source_sha256,source_identity_level,source_identity,primary_selection_decision,operating_point_result_file,claim_ids
0.42.0,PMC Open Access|PMC:PMC9478189|pmc open access:PMC9478189:T2:table-2-outcomes-of-the-included-studies:1:overall,PMC Open Access,PMC,PMC:PMC9478189,Diagnostic performance of radiomics in adrenal masses: A systematic review and meta-analysis,pmc open access:PMC9478189:T2:table-2-outcomes-of-the-included-studies:1:overall,Overall structured 2 x 2 data,Moawad et al. (2021),16,6,3,15,ok,PMC9478189.xml,Table 2 Outcomes of the included studies.,11.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC9478189/,available,a1e3b3d2b51c63d7ffb25e322b3fd26d9cf41de3a6c40f666568a863d148b295,PMC9478189.xml,a1e3b3d2b51c63d7ffb25e322b3fd26d9cf41de3a6c40f666568a863d148b295,group,PMC Open Access|0.26.0|PMC9478189.xml|a1e3b3d2b51c63d7ffb25e322b3fd26d9cf41de3a6c40f666568a863d148b295,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,PMC Open Access|PMC:PMC9478189|pmc open access:PMC9478189:T2:table-2-outcomes-of-the-included-studies:1:overall,PMC Open Access,PMC,PMC:PMC9478189,Diagnostic performance of radiomics in adrenal masses: A systematic review and meta-analysis,pmc open access:PMC9478189:T2:table-2-outcomes-of-the-included-studies:1:overall,Overall structured 2 x 2 data,Nakajo et al. (2017),22,2,0,11,ok,PMC9478189.xml,Table 2 Outcomes of the included studies.,10.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC9478189/,available,a1e3b3d2b51c63d7ffb25e322b3fd26d9cf41de3a6c40f666568a863d148b295,PMC9478189.xml,a1e3b3d2b51c63d7ffb25e322b3fd26d9cf41de3a6c40f666568a863d148b295,group,PMC Open Access|0.26.0|PMC9478189.xml|a1e3b3d2b51c63d7ffb25e322b3fd26d9cf41de3a6c40f666568a863d148b295,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,PMC Open Access|PMC:PMC9478189|pmc open access:PMC9478189:T2:table-2-outcomes-of-the-included-studies:1:overall,PMC Open Access,PMC,PMC:PMC9478189,Diagnostic performance of radiomics in adrenal masses: A systematic review and meta-analysis,pmc open access:PMC9478189:T2:table-2-outcomes-of-the-included-studies:1:overall,Overall structured 2 x 2 data,Rocha et al. (2018),77,1,11,19,ok,PMC9478189.xml,Table 2 Outcomes of the included studies.,12.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC9478189/,available,a1e3b3d2b51c63d7ffb25e322b3fd26d9cf41de3a6c40f666568a863d148b295,PMC9478189.xml,a1e3b3d2b51c63d7ffb25e322b3fd26d9cf41de3a6c40f666568a863d148b295,group,PMC Open Access|0.26.0|PMC9478189.xml|a1e3b3d2b51c63d7ffb25e322b3fd26d9cf41de3a6c40f666568a863d148b295,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,PMC Open Access|PMC:PMC9478189|pmc open access:PMC9478189:T2:table-2-outcomes-of-the-included-studies:1:overall,PMC Open Access,PMC,PMC:PMC9478189,Diagnostic performance of radiomics in adrenal masses: A systematic review and meta-analysis,pmc open access:PMC9478189:T2:table-2-outcomes-of-the-included-studies:1:overall,Overall structured 2 x 2 data,Schieda et al. (2017),14,4,1,25,ok,PMC9478189.xml,Table 2 Outcomes of the included studies.,14.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC9478189/,available,a1e3b3d2b51c63d7ffb25e322b3fd26d9cf41de3a6c40f666568a863d148b295,PMC9478189.xml,a1e3b3d2b51c63d7ffb25e322b3fd26d9cf41de3a6c40f666568a863d148b295,group,PMC Open Access|0.26.0|PMC9478189.xml|a1e3b3d2b51c63d7ffb25e322b3fd26d9cf41de3a6c40f666568a863d148b295,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,PMC Open Access|PMC:PMC9478189|pmc open access:PMC9478189:T2:table-2-outcomes-of-the-included-studies:1:overall,PMC Open Access,PMC,PMC:PMC9478189,Diagnostic performance of radiomics in adrenal masses: A systematic review and meta-analysis,pmc open access:PMC9478189:T2:table-2-outcomes-of-the-included-studies:1:overall,Overall structured 2 x 2 data,Shi et al. (2019),78,37,23,127,ok,PMC9478189.xml,Table 2 Outcomes of the included studies.,15.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC9478189/,available,a1e3b3d2b51c63d7ffb25e322b3fd26d9cf41de3a6c40f666568a863d148b295,PMC9478189.xml,a1e3b3d2b51c63d7ffb25e322b3fd26d9cf41de3a6c40f666568a863d148b295,group,PMC Open Access|0.26.0|PMC9478189.xml|a1e3b3d2b51c63d7ffb25e322b3fd26d9cf41de3a6c40f666568a863d148b295,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,PMC Open Access|PMC:PMC9478189|pmc open access:PMC9478189:T2:table-2-outcomes-of-the-included-studies:1:overall,PMC Open Access,PMC,PMC:PMC9478189,Diagnostic performance of radiomics in adrenal masses: A systematic review and meta-analysis,pmc open access:PMC9478189:T2:table-2-outcomes-of-the-included-studies:1:overall,Overall structured 2 x 2 data,Torresan et al. (2021),7,1,1,9,ok,PMC9478189.xml,Table 2 Outcomes of the included studies.,19.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC9478189/,available,a1e3b3d2b51c63d7ffb25e322b3fd26d9cf41de3a6c40f666568a863d148b295,PMC9478189.xml,a1e3b3d2b51c63d7ffb25e322b3fd26d9cf41de3a6c40f666568a863d148b295,group,PMC Open Access|0.26.0|PMC9478189.xml|a1e3b3d2b51c63d7ffb25e322b3fd26d9cf41de3a6c40f666568a863d148b295,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,PMC Open Access|PMC:PMC9478189|pmc open access:PMC9478189:T2:table-2-outcomes-of-the-included-studies:1:overall,PMC Open Access,PMC,PMC:PMC9478189,Diagnostic performance of radiomics in adrenal masses: A systematic review and meta-analysis,pmc open access:PMC9478189:T2:table-2-outcomes-of-the-included-studies:1:overall,Overall structured 2 x 2 data,Tu et al. (2018),19,9,21,27,ok,PMC9478189.xml,Table 2 Outcomes of the included studies.,20.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC9478189/,available,a1e3b3d2b51c63d7ffb25e322b3fd26d9cf41de3a6c40f666568a863d148b295,PMC9478189.xml,a1e3b3d2b51c63d7ffb25e322b3fd26d9cf41de3a6c40f666568a863d148b295,group,PMC Open Access|0.26.0|PMC9478189.xml|a1e3b3d2b51c63d7ffb25e322b3fd26d9cf41de3a6c40f666568a863d148b295,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,PMC Open Access|PMC:PMC9478189|pmc open access:PMC9478189:T2:table-2-outcomes-of-the-included-studies:1:overall,PMC Open Access,PMC,PMC:PMC9478189,Diagnostic performance of radiomics in adrenal masses: A systematic review and meta-analysis,pmc open access:PMC9478189:T2:table-2-outcomes-of-the-included-studies:1:overall,Overall structured 2 x 2 data,Tu et al. (2020),30,0,10,23,ok,PMC9478189.xml,Table 2 Outcomes of the included studies.,21.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC9478189/,available,a1e3b3d2b51c63d7ffb25e322b3fd26d9cf41de3a6c40f666568a863d148b295,PMC9478189.xml,a1e3b3d2b51c63d7ffb25e322b3fd26d9cf41de3a6c40f666568a863d148b295,group,PMC Open Access|0.26.0|PMC9478189.xml|a1e3b3d2b51c63d7ffb25e322b3fd26d9cf41de3a6c40f666568a863d148b295,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,PMC Open Access|PMC:PMC9478189|pmc open access:PMC9478189:T2:table-2-outcomes-of-the-included-studies:1:overall,PMC Open Access,PMC,PMC:PMC9478189,Diagnostic performance of radiomics in adrenal masses: A systematic review and meta-analysis,pmc open access:PMC9478189:T2:table-2-outcomes-of-the-included-studies:1:overall,Overall structured 2 x 2 data,Tüdös et al. (2019),44,1,39,79,ok,PMC9478189.xml,Table 2 Outcomes of the included studies.,22.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC9478189/,available,a1e3b3d2b51c63d7ffb25e322b3fd26d9cf41de3a6c40f666568a863d148b295,PMC9478189.xml,a1e3b3d2b51c63d7ffb25e322b3fd26d9cf41de3a6c40f666568a863d148b295,group,PMC Open Access|0.26.0|PMC9478189.xml|a1e3b3d2b51c63d7ffb25e322b3fd26d9cf41de3a6c40f666568a863d148b295,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,PMC Open Access|PMC:PMC9478189|pmc open access:PMC9478189:T2:table-2-outcomes-of-the-included-studies:1:overall,PMC Open Access,PMC,PMC:PMC9478189,Diagnostic performance of radiomics in adrenal masses: A systematic review and meta-analysis,pmc open access:PMC9478189:T2:table-2-outcomes-of-the-included-studies:1:overall,Overall structured 2 x 2 data,Umanodan et al. (2017),37,1,2,12,ok,PMC9478189.xml,Table 2 Outcomes of the included studies.,23.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC9478189/,available,a1e3b3d2b51c63d7ffb25e322b3fd26d9cf41de3a6c40f666568a863d148b295,PMC9478189.xml,a1e3b3d2b51c63d7ffb25e322b3fd26d9cf41de3a6c40f666568a863d148b295,group,PMC Open Access|0.26.0|PMC9478189.xml|a1e3b3d2b51c63d7ffb25e322b3fd26d9cf41de3a6c40f666568a863d148b295,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,PMC Open Access|PMC:PMC9478189|pmc open access:PMC9478189:T2:table-2-outcomes-of-the-included-studies:1:overall,PMC Open Access,PMC,PMC:PMC9478189,Diagnostic performance of radiomics in adrenal masses: A systematic review and meta-analysis,pmc open access:PMC9478189:T2:table-2-outcomes-of-the-included-studies:1:overall,Overall structured 2 x 2 data,Wu et al. (2020),51,16,7,20,ok,PMC9478189.xml,Table 2 Outcomes of the included studies.,24.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC9478189/,available,a1e3b3d2b51c63d7ffb25e322b3fd26d9cf41de3a6c40f666568a863d148b295,PMC9478189.xml,a1e3b3d2b51c63d7ffb25e322b3fd26d9cf41de3a6c40f666568a863d148b295,group,PMC Open Access|0.26.0|PMC9478189.xml|a1e3b3d2b51c63d7ffb25e322b3fd26d9cf41de3a6c40f666568a863d148b295,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,PMC Open Access|PMC:PMC9478189|pmc open access:PMC9478189:T2:table-2-outcomes-of-the-included-studies:1:overall,PMC Open Access,PMC,PMC:PMC9478189,Diagnostic performance of radiomics in adrenal masses: A systematic review and meta-analysis,pmc open access:PMC9478189:T2:table-2-outcomes-of-the-included-studies:1:overall,Overall structured 2 x 2 data,Yi et al. (2018),25,2,4,77,ok,PMC9478189.xml,Table 2 Outcomes of the included studies.,25.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC9478189/,available,a1e3b3d2b51c63d7ffb25e322b3fd26d9cf41de3a6c40f666568a863d148b295,PMC9478189.xml,a1e3b3d2b51c63d7ffb25e322b3fd26d9cf41de3a6c40f666568a863d148b295,group,PMC Open Access|0.26.0|PMC9478189.xml|a1e3b3d2b51c63d7ffb25e322b3fd26d9cf41de3a6c40f666568a863d148b295,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,PMC Open Access|PMC:PMC9478189|pmc open access:PMC9478189:T2:table-2-outcomes-of-the-included-studies:1:overall,PMC Open Access,PMC,PMC:PMC9478189,Diagnostic performance of radiomics in adrenal masses: A systematic review and meta-analysis,pmc open access:PMC9478189:T2:table-2-outcomes-of-the-included-studies:1:overall,Overall structured 2 x 2 data,Yi et al. (2018) ( 2 ),64,14,3,131,ok,PMC9478189.xml,Table 2 Outcomes of the included studies.,26.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC9478189/,available,a1e3b3d2b51c63d7ffb25e322b3fd26d9cf41de3a6c40f666568a863d148b295,PMC9478189.xml,a1e3b3d2b51c63d7ffb25e322b3fd26d9cf41de3a6c40f666568a863d148b295,group,PMC Open Access|0.26.0|PMC9478189.xml|a1e3b3d2b51c63d7ffb25e322b3fd26d9cf41de3a6c40f666568a863d148b295,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,PMC Open Access|PMC:PMC9478189|pmc open access:PMC9478189:T2:table-2-outcomes-of-the-included-studies:1:overall,PMC Open Access,PMC,PMC:PMC9478189,Diagnostic performance of radiomics in adrenal masses: A systematic review and meta-analysis,pmc open access:PMC9478189:T2:table-2-outcomes-of-the-included-studies:1:overall,Overall structured 2 x 2 data,Yu et al. (2020),66,0,15,44,ok,PMC9478189.xml,Table 2 Outcomes of the included studies.,27.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC9478189/,available,a1e3b3d2b51c63d7ffb25e322b3fd26d9cf41de3a6c40f666568a863d148b295,PMC9478189.xml,a1e3b3d2b51c63d7ffb25e322b3fd26d9cf41de3a6c40f666568a863d148b295,group,PMC Open Access|0.26.0|PMC9478189.xml|a1e3b3d2b51c63d7ffb25e322b3fd26d9cf41de3a6c40f666568a863d148b295,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,PMC Open Access|PMC:PMC9478189|pmc open access:PMC9478189:T2:table-2-outcomes-of-the-included-studies:1:overall,PMC Open Access,PMC,PMC:PMC9478189,Diagnostic performance of radiomics in adrenal masses: A systematic review and meta-analysis,pmc open access:PMC9478189:T2:table-2-outcomes-of-the-included-studies:1:overall,Overall structured 2 x 2 data,Zhang et al. (2017),78,11,20,55,ok,PMC9478189.xml,Table 2 Outcomes of the included studies.,28.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC9478189/,available,a1e3b3d2b51c63d7ffb25e322b3fd26d9cf41de3a6c40f666568a863d148b295,PMC9478189.xml,a1e3b3d2b51c63d7ffb25e322b3fd26d9cf41de3a6c40f666568a863d148b295,group,PMC Open Access|0.26.0|PMC9478189.xml|a1e3b3d2b51c63d7ffb25e322b3fd26d9cf41de3a6c40f666568a863d148b295,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,PMC Open Access|PMC:PMC9502997|pmc open access:PMC9502997:Tab2:table-2-diagnostic-accuracy-results-from-the-included-studies:1:overall,PMC Open Access,PMC,PMC:PMC9502997,Diagnostic accuracy of the Ottawa ankle rule to exclude fractures in acute ankle injuries in adults: a systematic review and meta-analysis,pmc open access:PMC9502997:Tab2:table-2-diagnostic-accuracy-results-from-the-included-studies:1:overall,Overall structured 2 x 2 data,Auley 1998 [ 1 ],48,171,1,137,ok,PMC9502997.xml,Table 2 Diagnostic accuracy results from the included studies,2.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC9502997/,available,9863ca5b79943cecc00edd3d693cdf5ec43c485db5d9a01ecddac9e062966b4d,PMC9502997.xml,9863ca5b79943cecc00edd3d693cdf5ec43c485db5d9a01ecddac9e062966b4d,group,PMC Open Access|0.26.0|PMC9502997.xml|9863ca5b79943cecc00edd3d693cdf5ec43c485db5d9a01ecddac9e062966b4d,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,PMC Open Access|PMC:PMC9502997|pmc open access:PMC9502997:Tab2:table-2-diagnostic-accuracy-results-from-the-included-studies:1:overall,PMC Open Access,PMC,PMC:PMC9502997,Diagnostic accuracy of the Ottawa ankle rule to exclude fractures in acute ankle injuries in adults: a systematic review and meta-analysis,pmc open access:PMC9502997:Tab2:table-2-diagnostic-accuracy-results-from-the-included-studies:1:overall,Overall structured 2 x 2 data,Beceren 2013 [ 3 ],235,203,83,445,ok,PMC9502997.xml,Table 2 Diagnostic accuracy results from the included studies,3.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC9502997/,available,9863ca5b79943cecc00edd3d693cdf5ec43c485db5d9a01ecddac9e062966b4d,PMC9502997.xml,9863ca5b79943cecc00edd3d693cdf5ec43c485db5d9a01ecddac9e062966b4d,group,PMC Open Access|0.26.0|PMC9502997.xml|9863ca5b79943cecc00edd3d693cdf5ec43c485db5d9a01ecddac9e062966b4d,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,PMC Open Access|PMC:PMC9502997|pmc open access:PMC9502997:Tab2:table-2-diagnostic-accuracy-results-from-the-included-studies:1:overall,PMC Open Access,PMC,PMC:PMC9502997,Diagnostic accuracy of the Ottawa ankle rule to exclude fractures in acute ankle injuries in adults: a systematic review and meta-analysis,pmc open access:PMC9502997:Tab2:table-2-diagnostic-accuracy-results-from-the-included-studies:1:overall,Overall structured 2 x 2 data,Broomhead 2003 [ 5 ],43,187,0,35,ok,PMC9502997.xml,Table 2 Diagnostic accuracy results from the included studies,4.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC9502997/,available,9863ca5b79943cecc00edd3d693cdf5ec43c485db5d9a01ecddac9e062966b4d,PMC9502997.xml,9863ca5b79943cecc00edd3d693cdf5ec43c485db5d9a01ecddac9e062966b4d,group,PMC Open Access|0.26.0|PMC9502997.xml|9863ca5b79943cecc00edd3d693cdf5ec43c485db5d9a01ecddac9e062966b4d,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,PMC Open Access|PMC:PMC9502997|pmc open access:PMC9502997:Tab2:table-2-diagnostic-accuracy-results-from-the-included-studies:1:overall,PMC Open Access,PMC,PMC:PMC9502997,Diagnostic accuracy of the Ottawa ankle rule to exclude fractures in acute ankle injuries in adults: a systematic review and meta-analysis,pmc open access:PMC9502997:Tab2:table-2-diagnostic-accuracy-results-from-the-included-studies:1:overall,Overall structured 2 x 2 data,Can 2008 [ 6 ],33,173,0,45,ok,PMC9502997.xml,Table 2 Diagnostic accuracy results from the included studies,5.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC9502997/,available,9863ca5b79943cecc00edd3d693cdf5ec43c485db5d9a01ecddac9e062966b4d,PMC9502997.xml,9863ca5b79943cecc00edd3d693cdf5ec43c485db5d9a01ecddac9e062966b4d,group,PMC Open Access|0.26.0|PMC9502997.xml|9863ca5b79943cecc00edd3d693cdf5ec43c485db5d9a01ecddac9e062966b4d,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
