source,review_id,group_id,review_title,test_name,study_rows,zero_cell_study_fraction,sensitivity,specificity,sensitivity_low,sensitivity_interval_median,sensitivity_high,specificity_low,specificity_interval_median,specificity_high,information_bits,information_bits_low,information_bits_interval_median,information_bits_high,fraction_entropy_removed,fraction_entropy_removed_low,fraction_entropy_removed_interval_median,fraction_entropy_removed_high,post_negative_probability,post_negative_probability_low,post_negative_probability_interval_median,post_negative_probability_high,starting_probability,uncertainty_type,analysis_version,model_specification,analysis_role,sensitivity_dimension,central_estimator_mixed_with_canonical_interval,central_quantity_estimand,derived_central_matches_attached_interval_median
PMC Open Access,PMC:PMC10655687,pmc open access:PMC10655687:j_med-2023-0827_tab_001:table-1-summary-of-patient-characteristics-of-included-studies:1:overall,"The diagnostic accuracy of touch imprint cytology for sentinel lymph node metastases of breast cancer: An up-to-date meta-analysis of 4,073 patients",Overall structured 2 x 2 data,13,0.3846153846153846,0.7415185245407334,0.97843869404742,,,,,,,0.13384288270679798,,,,0.4673334663000897,,,,0.013713405997281295,,,,0.05,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10655687,pmc open access:PMC10655687:j_med-2023-0827_tab_001:table-1-summary-of-patient-characteristics-of-included-studies:1:overall,"The diagnostic accuracy of touch imprint cytology for sentinel lymph node metastases of breast cancer: An up-to-date meta-analysis of 4,073 patients",Overall structured 2 x 2 data,13,0.3846153846153846,0.7415185245407334,0.97843869404742,,,,,,,0.36244483486161894,,,,0.5020511563802885,,,,0.06195274185566788,,,,0.2,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10655687,pmc open access:PMC10655687:j_med-2023-0827_tab_001:table-1-summary-of-patient-characteristics-of-included-studies:1:overall,"The diagnostic accuracy of touch imprint cytology for sentinel lymph node metastases of breast cancer: An up-to-date meta-analysis of 4,073 patients",Overall structured 2 x 2 data,13,0.3846153846153846,0.7415185245407334,0.97843869404742,,,,,,,0.47183958413173527,,,,0.47183958413173527,,,,0.20897183329329588,,,,0.5,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10660142,pmc open access:PMC10660142:T2:table-2-quantitative-extracted-data-from-the-studies:1:overall,Differentiating nasopharyngeal carcinoma from lymphoma in the head and neck region using the apparent diffusion coefficient (ADC) value: a systematic review and meta-analysis,Overall structured 2 x 2 data,5,0.2,0.8894197881102955,0.6134019506546415,,,,,,,0.03788090913835743,,,,0.13226714948308693,,,,0.009398909455841013,,,,0.05,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10660142,pmc open access:PMC10660142:T2:table-2-quantitative-extracted-data-from-the-studies:1:overall,Differentiating nasopharyngeal carcinoma from lymphoma in the head and neck region using the apparent diffusion coefficient (ADC) value: a systematic review and meta-analysis,Overall structured 2 x 2 data,5,0.2,0.8894197881102955,0.6134019506546415,,,,,,,0.1291364916042197,,,,0.17887722131712855,,,,0.04312484547312347,,,,0.2,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10660142,pmc open access:PMC10660142:T2:table-2-quantitative-extracted-data-from-the-studies:1:overall,Differentiating nasopharyngeal carcinoma from lymphoma in the head and neck region using the apparent diffusion coefficient (ADC) value: a systematic review and meta-analysis,Overall structured 2 x 2 data,5,0.2,0.8894197881102955,0.6134019506546415,,,,,,,0.21220723556809815,,,,0.21220723556809815,,,,0.15273886237899004,,,,0.5,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10670251,pmc open access:PMC10670251:diagnostics-13-03457-t004:table-4-individual-and-cumulative-statistics-for-the-included-studies:1:overall,Accuracy of Thoracic Ultrasonography for the Diagnosis of Pediatric Pneumonia: A Systematic Review and Meta-Analysis,Overall structured 2 x 2 data,26,0.3846153846153846,0.9312179466914065,0.8904946155810761,,,,,,,0.11974810922549559,,,,0.41811934886239743,,,,0.004048818315053982,,,,0.05,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10670251,pmc open access:PMC10670251:diagnostics-13-03457-t004:table-4-individual-and-cumulative-statistics-for-the-included-studies:1:overall,Accuracy of Thoracic Ultrasonography for the Diagnosis of Pediatric Pneumonia: A Systematic Review and Meta-Analysis,Overall structured 2 x 2 data,26,0.3846153846153846,0.9312179466914065,0.8904946155810761,,,,,,,0.37592190659929003,,,,0.5207193199177858,,,,0.018944255070649785,,,,0.2,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10670251,pmc open access:PMC10670251:diagnostics-13-03457-t004:table-4-individual-and-cumulative-statistics-for-the-included-studies:1:overall,Accuracy of Thoracic Ultrasonography for the Diagnosis of Pediatric Pneumonia: A Systematic Review and Meta-Analysis,Overall structured 2 x 2 data,26,0.3846153846153846,0.9312179466914065,0.8904946155810761,,,,,,,0.5689112787442181,,,,0.5689112787442181,,,,0.07170199749380589,,,,0.5,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10691410,pmc open access:PMC10691410:table4-00221554231212948:table-4-diagnostic-performance-of-fcm-in-margin-assessment-across-included-studi:1:overall,Accuracy of Ex-vivo Fluorescence Confocal Microscopy in Margin Assessment of Solid Tumors: A Systematic Review,Overall structured 2 x 2 data,12,0.8333333333333334,0.8246309063552738,0.9355334328625484,,,,,,,0.11561992644283806,,,,0.403705149688535,,,,0.009769591457580929,,,,0.05,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10691410,pmc open access:PMC10691410:table4-00221554231212948:table-4-diagnostic-performance-of-fcm-in-margin-assessment-across-included-studi:1:overall,Accuracy of Ex-vivo Fluorescence Confocal Microscopy in Margin Assessment of Solid Tumors: A Systematic Review,Overall structured 2 x 2 data,12,0.8333333333333334,0.8246309063552738,0.9355334328625484,,,,,,,0.34381483709690475,,,,0.47624526532735634,,,,0.04476553086862855,,,,0.2,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10691410,pmc open access:PMC10691410:table4-00221554231212948:table-4-diagnostic-performance-of-fcm-in-margin-assessment-across-included-studi:1:overall,Accuracy of Ex-vivo Fluorescence Confocal Microscopy in Margin Assessment of Solid Tumors: A Systematic Review,Overall structured 2 x 2 data,12,0.8333333333333334,0.8246309063552738,0.9355334328625484,,,,,,,0.4837261484533874,,,,0.4837261484533874,,,,0.1578618190707462,,,,0.5,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10706337,pmc open access:PMC10706337:diagnostics-13-03527-t001:table-1-study-characteristics:1:overall,Diagnostic Accuracy of Liver and Spleen Stiffness in Magnetic Resonance Elastography for the Detection of Gastroesophageal Varices: A Systematic Review and Meta-Analysis,Overall structured 2 x 2 data,9,0.0,0.7964077531519034,0.7100207580221425,,,,,,,0.037485266389926955,,,,0.13088570062827148,,,,0.01486727364809922,,,,0.05,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10706337,pmc open access:PMC10706337:diagnostics-13-03527-t001:table-1-study-characteristics:1:overall,Diagnostic Accuracy of Liver and Spleen Stiffness in Magnetic Resonance Elastography for the Detection of Gastroesophageal Varices: A Systematic Review and Meta-Analysis,Overall structured 2 x 2 data,9,0.0,0.7964077531519034,0.7100207580221425,,,,,,,0.12484453345885649,,,,0.1729320888645221,,,,0.06689026528454878,,,,0.2,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10706337,pmc open access:PMC10706337:diagnostics-13-03527-t001:table-1-study-characteristics:1:overall,Diagnostic Accuracy of Liver and Spleen Stiffness in Magnetic Resonance Elastography for the Detection of Gastroesophageal Varices: A Systematic Review and Meta-Analysis,Overall structured 2 x 2 data,9,0.0,0.7964077531519034,0.7100207580221425,,,,,,,0.1957355249706993,,,,0.1957355249706993,,,,0.2228429824912715,,,,0.5,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10787364,pmc open access:PMC10787364:ofad624-T3:table-3-summary-of-diagnostic-accuracy-data-for-the-included-studies:1:overall,Diagnostic Accuracy of Clinical Diagnostic Scoring Systems for Childhood Tuberculosis: A Systematic Review and Meta-analysis,Overall structured 2 x 2 data,19,0.0,0.8297341654665827,0.6746849359374798,,,,,,,0.03706561434749689,,,,0.1294204195489751,,,,0.013108181481138405,,,,0.05,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10787364,pmc open access:PMC10787364:ofad624-T3:table-3-summary-of-diagnostic-accuracy-data-for-the-included-studies:1:overall,Diagnostic Accuracy of Clinical Diagnostic Scoring Systems for Childhood Tuberculosis: A Systematic Review and Meta-analysis,Overall structured 2 x 2 data,19,0.0,0.8297341654665827,0.6746849359374798,,,,,,,0.12450993463788207,,,,0.17246860943583106,,,,0.059346637672031105,,,,0.2,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10787364,pmc open access:PMC10787364:ofad624-T3:table-3-summary-of-diagnostic-accuracy-data-for-the-included-studies:1:overall,Diagnostic Accuracy of Clinical Diagnostic Scoring Systems for Childhood Tuberculosis: A Systematic Review and Meta-analysis,Overall structured 2 x 2 data,19,0.0,0.8297341654665827,0.6746849359374798,,,,,,,0.19839818205882742,,,,0.19839818205882742,,,,0.2015097689520147,,,,0.5,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10795679,pmc open access:PMC10795679:diagnostics-14-00113-t001:table-1-summary-of-the-studies-included-in-the-meta-analysis:1:overall,Diagnostic Accuracy of MRI in Detecting the Perineural Spread of Head and Neck Tumors: A Systematic Review and Meta-Analysis,Overall structured 2 x 2 data,13,0.7692307692307693,0.871075296492839,0.8531992623169797,,,,,,,0.0872161602248181,,,,0.3045289346056357,,,,0.007890268436977555,,,,0.05,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10795679,pmc open access:PMC10795679:diagnostics-14-00113-t001:table-1-summary-of-the-studies-included-in-the-meta-analysis:1:overall,Diagnostic Accuracy of MRI in Detecting the Perineural Spread of Head and Neck Tumors: A Systematic Review and Meta-Analysis,Overall structured 2 x 2 data,13,0.7692307692307693,0.871075296492839,0.8531992623169797,,,,,,,0.27853328835413216,,,,0.38581860205563806,,,,0.03640170304348255,,,,0.2,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
PMC Open Access,PMC:PMC10795679,pmc open access:PMC10795679:diagnostics-14-00113-t001:table-1-summary-of-the-studies-included-in-the-meta-analysis:1:overall,Diagnostic Accuracy of MRI in Detecting the Perineural Spread of Head and Neck Tumors: A Systematic Review and Meta-Analysis,Overall structured 2 x 2 data,13,0.7692307692307693,0.871075296492839,0.8531992623169797,,,,,,,0.42164063534468466,,,,0.42164063534468466,,,,0.1312713140025811,,,,0.5,historical central estimate only in this sensitivity table,0.42.0,v0.39.0 historical REML,historical release sensitivity,release history,False,plug-in historical REML central operating point; no attached interval,
